id,V1,V2,V3,V4,V5,Class
910,138.937126,212.333333,110.190476,245.571429,12.69521,1
911,130.65625,262,118,793,32.499038,1
912,133.874419,244.962963,139.481482,226.296296,19.092224,1
913,174.326389,263.888889,154.888889,316.555556,8.061492,1
914,111.458333,297,164,351,8.178563,1
915,123.546196,314.826087,205.26087,336.73913,25.10959,1
916,111.692708,372.416667,264.75,397.083333,18.562769,1
917,126.802778,309.244444,179.911111,347.288889,19.613097,1
918,122.847826,352.786885,265.934426,380.098361,18.186528,1
919,120.860577,334.615385,222.230769,357.076923,26.360271,1
920,94.75,325.666667,189.333333,362.333333,37.875894,1
921,115.145833,325.666667,189.333333,362.333333,29.488227,1
922,119.671053,226.842105,111.473684,514.421053,28.136982,1
923,136.0625,240.25,121,606.25,18.64638,1
924,121.174342,211.210526,96.552632,391.368421,19.470768,1
925,110.747368,225.166667,104.833333,658.5,25.476978,1
926,134.602941,225.029412,99.470588,607.617647,21.816096,1
927,128.750789,204.55,94.325,364.5,14.87395,1
928,121.100925,231.792683,111.121951,630.926829,25.204863,1
929,131.06136,211.31579,94.973684,499.184211,20.601364,1
930,117.56067,206.533333,91.6,486.666667,22.22971,1
931,125.417339,205.387097,94,508.935484,28.920178,1
932,120.318248,246,134.27907,467.162791,22.05794,1
933,136.855319,197.8,91.833333,475.366667,12.864248,1
934,139.058537,269.769231,151.076923,495,17.098739,1
935,134.527778,211,93.222222,486.666667,19.094712,1
936,124.71875,240,129,330,19.459895,1
937,113.074519,225,114.961539,586.846154,26.12068,1
938,132.997024,211.047619,101.333333,609.333333,24.121856,1
939,130.725962,239.846154,131.076923,529.384615,40.263334,1
940,124.797203,232.333333,122.666667,268.666667,14.02731,1
941,125.465875,190.441861,91.651163,188.093023,19.021692,1
942,133.902158,191.272727,89.431818,149.318182,9.307533,1
943,116.419643,180.571429,75.285714,389.571429,17.295747,1
944,141.407563,225.8,111.533333,612.8,26.041505,1
945,127.78125,225.75,107.25,638.25,62.70454,1
946,126.063116,221.25,103.875,803.375,31.009559,1
947,101.729167,226.333333,103.333333,655.666667,20.704267,1
948,123.034722,214.888889,99.555556,528.444444,58.746999,1
949,126.553816,183.5,76.25,112.5,12.572563,1
950,131.823308,173.823529,76,208.117647,9.541024,1
951,125.988959,178.875,74.675,258.175,11.85232,1
952,114.351464,223.6,104.466667,714,22.261476,1
953,133.795455,203.818182,95.454545,385.909091,17.690638,1
954,125.292582,196.73913,88.065217,461.304348,24.979122,1
955,85,222,105,662,0,1
956,134.924528,213.058824,91.941176,380.411765,31.23823,1
957,130.954942,185.162791,81.813953,373.790698,19.536434,1
958,130.65288,175.627907,71.813953,231.906977,16.359106,1
959,124.853755,217.125,116.125,137,16.178207,1
960,116.040936,416.325581,341.674419,453.465116,12.265893,1
961,130.5802,211.12,99.04,405.46,19.3089,1
962,132.187029,216.595238,107.333333,254.238095,22.785814,1
963,117.976355,322.265625,207.625,422.515625,28.03095,1
964,119.643885,330.342857,223.285714,393.314286,20.901245,1
965,118.527335,273.890909,166.363636,398.436364,31.399184,1
966,120.99375,343.25,237.675,387.65,25.169314,1
967,124.895833,363,266,402,12.736649,1
968,112.908654,394.538462,231.153846,389,19.234769,1
969,133.983444,195.552632,90.921053,319.368421,19.731736,1
970,152.213816,280.736842,156.052632,309.210526,22.275908,1
971,87.703125,351,261,377,10.173495,1
972,125.163793,266.034483,159.827586,266.896552,29.105736,1
973,140.838785,282.925926,169.37037,329.740741,25.533216,1
974,155.428571,384,220.571429,391.714286,71.405139,1
975,132.272936,285.690909,174.981818,381.381818,24.044559,1
976,118.842995,331.038462,198.884615,311.5,27.020374,1
977,131.944142,190.278571,81.607143,162.857143,12.624684,1
978,93.09375,396.666667,234.833333,518.666667,76.963195,1
979,113.214286,440.857143,271.428571,579.428571,66.103197,1
980,129.605449,308.693548,201.580645,371.822581,29.867327,1
981,147.548611,327.166667,207.5,334.166667,33.009211,1
982,124.156598,401.504762,311.7,422.576191,17.739641,1
983,0,450,279,592,0,1
984,124.755489,330.15873,239.857143,325.031746,27.580104,1
985,126.858751,205.677419,105.177419,187.048387,18.244246,1
986,162.21875,221,107,437,9,1
987,119.868571,382.454546,239,511.909091,38.164282,1
988,118.110354,365.608696,268.086957,448.021739,16.949567,1
989,102.820313,195.1875,91.75,330.875,12.942179,1
990,104.796875,289.5,183.5,355.5,36.643553,1
991,147.7625,239.5,153,300.75,19.402255,1
992,130.36229,213.726316,123.705263,153.768421,10.929104,1
993,119.520833,212.666667,103.666667,288.888889,34.449462,1
994,0,313,207,416,0,1
995,130.497024,258.761905,183.52381,325.52381,36.795876,1
996,130.324519,302.346154,221.576923,365.5,21.086326,1
997,131.080092,188.563636,87.109091,238.072727,13.307675,1
998,108.737952,235.285714,121.285714,434.047619,17.638214,1
999,152.777778,191.833333,98.583333,165.583333,4.399337,1
1000,124.988636,235,123.392857,407.964286,14.498065,1
1001,135.148148,309.318182,221.318182,352.204546,36.435632,1
1002,113.460203,418.068182,334.5,437.613636,12.219244,1
1003,119.592391,166,98.652174,218.478261,27.152722,1
1004,150.380682,278.818182,172.181818,339.181818,19.740883,1
1005,109.330986,332.444444,221,374,44.981478,1
1006,143.07767,424.923077,330.923077,460.769231,34.414803,1
1007,128.24248,199.347826,92.434783,264.695652,15.653543,1
1008,156.109375,326,263.75,360.5,33.081103,1
1009,128.412595,212.793103,95.793103,332,18.490807,1
1010,129.859833,269.666667,158,348.633333,15.407213,1
1011,148.5,254,153,371,22.076232,1
1012,130.536765,240,149.941177,179.117647,18.839148,1
1013,118.530667,430.574468,328.404255,443.638298,33.219587,1
1014,92.3125,256,146,319,22.948638,1
1015,149.225225,250.952381,148.952381,379.095238,27.953882,1
1016,0,328,223,384,0,1
1017,183.28125,328,223,384,7,1
1018,114.460938,190,82,149.25,9.164938,1
1019,160.894531,609.375,483.5,694.9375,27.834051,1
1020,142.022792,279.272727,168.181818,407.5,18.011303,1
1021,112.048077,252.461539,144.384615,375.692308,24.609134,1
1022,120.802521,235.866667,119.866667,269.4,16.71513,1
1023,126.505089,188.32,79.9,242.2,12.66908,1
1024,120.233957,311.531915,201.680851,433.340426,38.814296,1
1025,100.710938,264.625,140.75,381.75,9.192388,1
1026,123.821429,875.714286,727.571429,943,41.887118,1
1027,87.671875,361,241,408,22.038319,1
1028,111.613636,297.363636,200.818182,418.757576,30.864585,1
1029,142.319853,322.235294,221,354.764706,37.519361,1
1030,120.015625,857.5,710.5,928,28.044607,1
1031,124.395833,893.333333,746.333333,932.333333,57.43402,1
1032,69.545455,710,579,731,0,1
1033,120.8625,688.4,533.4,706.4,45.000444,1
1034,121.0375,377.3,289.1,386,14.847222,1
1035,96.388889,836.777778,675.111111,877.888889,51.103623,1
1036,115.378947,819.916667,639.25,841,46.060573,1
1037,112.25,686,528.333333,703.666667,43.774676,1
1038,128.919643,323.714286,223.857143,353,10.47251,1
1039,124.343494,239.240741,116.37037,441.537037,25.26456,1
1040,113.738676,260.333333,149.666667,354.333333,18.278706,1
1041,123.977431,412.083333,304.888889,420.527778,45.893765,1
1042,153.414063,356.5,231.5,359,26.129485,1
1043,71.71875,346,217,376,31.5,1
1044,183.28125,344,223,457,2,1
1045,125.667712,236.6,133.325,372.55,20.147441,1
1046,51,346,217,376,0,1
1047,71.71875,309,223,425,13.5,1
1048,88.40625,264,142,502,3.561952,1
1049,147.601563,465.125,319.9375,513.1875,25.88549,1
1050,127.046875,779,601,789,23.413404,1
1051,121.140625,797,608,819,74.878234,1
1052,154.158683,291.809524,178.142857,374.476191,17.247038,1
1053,76.515625,326,228,357.5,17.078861,1
1054,178.796875,326,228,357.5,14.941553,1
1055,114.109319,281.485714,170.657143,369.542857,19.75036,1
1056,145.35,285.733333,185.466667,397.088889,26.044084,1
1057,132.187097,282.25641,174.692308,419.666667,29.887363,1
1058,127.790387,385.212766,287.148936,423.489362,34.228468,1
1059,142.817544,213.888889,116,203.055556,10.434984,1
1060,133.591122,238.481482,121.740741,637.518519,29.443396,1
1061,122.745474,267.677966,162.949153,438.40678,19.514857,1
1062,148.607639,293.444444,204.111111,347.5,44.786186,1
1063,127.5125,291.4,217.4,323.8,40.877378,1
1064,102.229167,289.333333,179.555556,431.444444,19.612921,1
1065,110.179894,288.75,173.333333,360.25,12.893528,1
1066,149.55625,304,210.2,308.2,29.863188,1
1067,129.228659,251.804878,150.707317,257.146342,20.399899,1
1068,147.597403,229.6,110.6,575.2,22.2623,1
1069,100.6875,234.142857,113.285714,591.857143,27.655313,1
1070,113.907738,288.047619,180.52381,409.666667,29.925304,1
1071,123.965035,278.222222,186.555556,300.555556,23.613725,1
1072,118.95082,266.217391,167.521739,505.913044,39.622367,1
1073,137.698925,262,154.828571,445.628571,18.245849,1
1074,143.927083,400.833333,307,425.916667,43.200035,1
1075,130.59322,200.135135,96.162162,307,24.56565,1
1076,147.846591,260.681818,152.727273,479.545455,24.990081,1
1077,138.845411,186.230769,83.076923,390.307692,21.343901,1
1078,130.956113,197.3,82.85,472.55,17.039586,1
1079,133.809352,194.057143,87.114286,376.657143,19.913814,1
1080,117.558791,203.607143,87.392857,429.035714,24.808906,1
1081,150.101266,189,80.5,247,7.269113,1
1082,137.847826,200.846154,85.538462,409.538462,26.213507,1
1083,130.940559,218.111111,95.888889,538.277778,29.570015,1
1084,117.971545,223.83871,95.935484,583.258065,29.409626,1
1085,133.642857,214.333333,95.428571,355.904762,24.900983,1
1086,133.1825,204.6,96.84,481.28,40.273584,1
1087,114.013089,239.583333,114.25,748.958333,19.989407,1
1088,127.347368,237.785714,107.047619,709.214286,20.717857,1
1089,106.333333,229.272727,109.181818,610.272727,22.007512,1
1090,143.973822,230.125,102.541667,707.541667,20.123922,1
1091,140.959248,233.95,105.7,587.75,21.121731,1
1092,113.370629,250.703704,132.259259,532.407407,26.082543,1
1093,117.19931,215.010989,95.263736,676.505495,24.559375,1
1094,120.351604,227.085106,109.531915,568.468085,26.415183,1
1095,121.153506,237.885965,112.640351,783.77193,23.406588,1
1096,105.748691,234,104.75,638.75,20.340846,1
1097,137.066358,186.317073,85.95122,357.682927,10.836297,1
1098,125.788117,194.125,89.446429,380.982143,16.958373,1
1099,114.844262,232.391304,114.956522,509.108696,13.053257,1
1100,104.241722,222.157895,103.684211,511.894737,17.758303,1
1101,119.635417,208.333333,91.333333,480.333333,15.787653,1
1102,110.538462,221.111111,97.555556,538.222222,31.248111,1
1103,127.939891,219.26087,108.26087,444.826087,14.848447,1
1104,137.166052,217.117647,97.323529,456.705882,24.368353,1
1105,132.804688,245.25,115.125,690.125,25.332477,1
1106,135.191406,228.125,104.625,542,25.329624,1
1107,137.688112,204.222222,89.533333,388.777778,22.01555,1
1108,124.574219,207.9375,92.1875,421.1875,15.487394,1
1109,118.179348,240.086957,110.695652,648.26087,22.088069,1
1110,132.06129,227.512821,107.076923,455.128205,16.786551,1
1111,130.681035,179.545455,80.727273,317.818182,15.992832,1
1112,115.56875,224.3,104.4,526.1,21.334479,1
1113,130.27957,190.028571,82.285714,445.971429,20.054131,1
1114,128.361588,211.525424,96.762712,508.525424,23.210143,1
1115,138.048611,248,111.555556,725.222222,26.228813,1
1116,125.94517,227.791667,113.5625,476.041667,16.211653,1
1117,138.724138,215.727273,99.727273,473.272727,20.349021,1
1118,87.4375,212,96,538,16.132266,1
1119,137.842932,220.75,102.75,407.5,12.342058,1
1120,112.31003,224.761905,113.476191,471.476191,20.850075,1
1121,136.270936,187,85.538462,340.153846,20.938908,1
1122,127.259402,212.523077,98.692308,384.092308,21.404728,1
1123,113.153543,217.875,99.125,452,13.068181,1
1124,122.4875,231.6,107.8,569.4,11.976644,1
1125,145.485916,215.888889,98.888889,499.333333,7.475061,1
1126,135.096977,215.22,99.12,343.94,15.516817,1
1127,133.59375,227,107,533,25.760617,1
1128,113.94686,196.615385,89.153846,480.153846,28.798628,1
1129,87.3125,199.5,88,546,7.968689,1
1130,126.45,209.736842,96.315789,583.105263,10.199669,1
1131,136.77044,200.3,91.6,570.6,31.802358,1
1132,114.574661,243.964286,128.357143,466.321429,19.619077,1
1133,137.305714,237.863636,127.863636,419.772727,24.769182,1
1134,159.0875,229.9,125,358.3,9.656086,1
1135,115.048077,223.653846,97.115385,623.5,27.037012,1
1136,121.646648,220,106.622222,384.577778,14.658516,1
1137,119.799145,211,96.933333,384.733333,22.320295,1
1138,125.490015,240.341463,128.829268,435.756098,16.669228,1
1139,139.917847,191,82.26087,395.478261,18.921887,1
1140,124.937107,226.5,94.5,706.5,20.153164,1
1141,135.680653,204.981482,96.518519,303.166667,17.965636,1
1142,132.75,227.5,97,631,21.36196,1
1143,142.508108,234.685714,123.685714,447.228571,18.223689,1
1144,127.457237,187.105263,75.421053,384.210526,18.597054,1
1145,118.673387,218.548387,96.903226,558.548387,16.014951,1
1146,132.817961,236.788462,139.865385,302.269231,20.213752,1
1147,137.953704,238.5,148.285714,391.928571,12.436164,1
1148,118.389447,255.88,144.52,536.8,21.542665,1
1149,141.401575,230.75,115.875,517.375,25.143261,1
1150,183.28125,222.5,111,457,4,1
1151,119.22629,241.657895,128.684211,490.81579,20.93462,1
1152,116.965278,187.833333,76.944444,362.944444,22.956212,1
1153,98.301587,229.125,92.625,665.625,12.439227,1
1154,134.828656,200.627907,86.860465,525.511628,27.050821,1
1155,120.792593,286.196078,192.784314,437.372549,31.081592,1
1156,131.673077,229.307692,109.717949,458.666667,23.428209,1
1157,138.936364,214.142857,98.714286,394.857143,12.645883,1
1158,117.426136,246.818182,162.818182,327.818182,29.014388,1
1159,112.152778,258.555556,145.333333,578.555556,31.544452,1
1160,125.960036,254.887324,147.267606,418,19.645923,1
1161,130.364173,179.625,76.875,328.875,23.327827,1
1162,142.925,180,77.3,424.7,17.15838,1
1163,127.206278,260.178571,161.857143,415.464286,21.181281,1
1164,123.365819,267.133333,163.8,466.2,17.06522,1
1165,98.964286,186.714286,81.571429,491.285714,18.062251,1
1166,104.7,275.1,178,462.7,41.253,1
1167,137.940419,187.641026,80.307692,471.410256,22.548159,1
1168,132.994792,191.583333,85.083333,537.666667,21.312123,1
1169,111.366492,239.5,125,427.916667,13.652432,1
1170,132.335953,205.59375,91.40625,625.4375,25.788029,1
1171,124.525263,218.033333,94.166667,652.516667,23.042859,1
1172,136.234104,209.727273,92.090909,627.136364,18.576456,1
1173,137.275261,248.555556,140,366.833333,19.434362,1
1174,135.794454,231.48052,128.779221,367.662338,22.967495,1
1175,143.226994,254.645161,150.193548,437.258065,17.01869,1
1176,115.900154,248.560976,131.268293,519.195122,24.763486,1
1177,117.10582,244.083333,131.833333,394.666667,18.940697,1
1178,122.237978,236.078431,120.176471,403.117647,15.614173,1
1179,104.34375,251.25,136,423.25,24.489794,1
1180,111.309524,225.666667,92.047619,623.809524,19.870784,1
1181,136.766212,224.891892,97.756757,513.081081,25.193945,1
1182,142.829787,246.333333,129.333333,487.333333,18.60373,1
1183,133.171908,237.9,119.566667,505.033333,19.853043,1
1184,135.916107,251.789474,143.578947,515.157895,13.465664,1
1185,103.925,250.5,152,472,18.179384,1
1186,110.642105,209.333333,96,571.777778,22.115368,1
1187,135.12605,209.333333,94.533333,536.466667,38.743602,1
1188,119.244792,240.25,143.916667,424,16.44245,1
1189,135.843818,214.241379,102.103448,638.103448,24.826389,1
1190,138.482143,208.413044,88.456522,460.826087,17.490964,1
1191,99.1875,250.5,135,527,17.752152,1
1192,122.041254,237.394737,140.894737,415.578947,19.679707,1
1193,149.596591,242.090909,147.636364,438.181818,12.757108,1
1194,137.234375,226.5625,121.875,449.5,18.072662,1
1195,124.75,232.607143,119.142857,489.428571,16.82973,1
1196,130.034722,245.833333,125.888889,565.888889,14.900364,1
1197,124.376128,196.736264,85.32967,531.659341,21.992138,1
1198,112.673838,206.342466,88.767123,567.383562,27.817071,1
1199,119.345029,255.313954,122.383721,796.27907,19.314808,1
1200,104.027859,265.534884,121.232558,829.162791,14.900209,1
1201,135.576563,243.925,109.925,601.675,37.473691,1
1202,126.996,259.851064,123.446809,809.170213,12.075363,1
1203,129.842995,228.076923,107.384615,551.346154,38.527732,1
1204,136.600303,203.024096,87.590361,494.144578,21.556773,1
1205,113.203125,251.40625,114.21875,677.5,31.666166,1
1206,131.555394,185.837209,77.953488,341.255814,22.77009,1
1207,112.700627,214.025,91.45,603.05,29.392176,1
1208,137.698376,265.222222,116.074074,814.148148,23.392518,1
1209,136.519868,216.631579,101.421053,474.894737,24.044626,1
1210,136.577206,268.352941,118.470588,821.352941,26.231469,1
1211,119.987903,196.967742,85.451613,485.290323,30.437121,1
1212,135.039443,241.62963,115.444444,829.481482,14.834894,1
1213,114.849246,240.24,115.68,888.12,20.584421,1
1214,137.841897,190,92.75,309.75,13.604773,1
1215,136.377841,209.5,96.772727,461.909091,25.130568,1
1216,131.164773,228.909091,103.636364,546,26.207059,1
1217,110.488281,230.0625,103.875,543.8125,26.564706,1
1218,128.58724,245.4375,112.479167,634.104167,21.8882,1
1219,137.305263,220.666667,110,494.333333,28.388671,1
1220,135.409836,194.548387,87.612903,332.548387,21.1577,1
1221,110.657658,190.285714,78.5,417.071429,28.794486,1
1222,139.218519,256.058824,119.705882,781,33.274365,1
1223,103.149606,240.6875,117.875,561.8125,20.719009,1
1224,133.451087,247.434783,120.173913,572.347826,20.497406,1
1225,127.096429,239.571429,109.4,718.771429,20.810005,1
1226,96.113475,233.444444,103,684.555556,9.867017,1
1227,107.170455,246,114.545455,727.454546,15.970531,1
1228,141.1875,226.333333,107,568,28.871362,1
1229,126.883929,262.857143,113.857143,762.857143,46.192145,1
1230,113.289474,247.333333,110.291667,707.416667,31.555397,1
1231,142.901575,233.953125,104.265625,582.390625,19.922206,1
1232,117.114583,235.5,109,663.75,19.035603,1
1233,129.776042,224.75,101.166667,462,36.313068,1
1234,139.536458,212.25,92.833333,392,29.30965,1
1235,141.559702,211.823529,93.352941,555,22.335752,1
1236,125.041667,216.166667,94.583333,550.75,25.322606,1
1237,113.645833,213,99,414,36.03432,1
1238,113.138801,196.6,84.1,383.55,19.721245,1
1239,117.796875,211.25,98.625,501.875,30.438206,1
1240,144.720588,212.058824,90.235294,585.294118,20.770621,1
1241,183.28125,233,108,616,9.5,1
1242,153.8125,239.25,116.25,538.5,12.65652,1
1243,111.839286,203.142857,91.142857,575.714286,15.67609,1
1244,114.213837,228.533333,105.466667,756.933333,25.899914,1
1245,116.083333,219.444444,99.333333,440.666667,53.195191,1
1246,130.004,186.276596,84.148936,293.361702,25.548381,1
1247,129.738502,242.21875,111.40625,604.71875,25.646096,1
1248,122.276151,237.6,115.533333,528.6,36.229761,1
1249,145.041958,212.5,97.888889,405.388889,17.464691,1
1250,124.661307,221.561984,101.727273,517.347107,27.331987,1
1251,131.729167,219.619048,95.952381,686.904762,35.15763,1
1252,133.204546,229.636364,107.636364,690.727273,30.591145,1
1253,144.123853,227.5,101,633.214286,26.911514,1
1254,135.047739,237.68,105.48,693.96,32.506344,1
1255,114.113464,258.891566,127.686747,640.73494,24.57305,1
1256,141.195313,229,109.5,708.5,15.524175,1
1257,129.479167,226.555556,99.666667,571.666667,31.159486,1
1258,138.463788,206.666667,87.488889,394.311111,23.182944,1
1259,139.028344,203.478873,86.802817,479.239437,23.420744,1
1260,141.29712,196.3125,92.020833,556.354167,17.118143,1
1261,84.0625,168,75.75,282.75,8.75714,1
1262,146.95625,255,126,648.5,19.68756,1
1263,121.291667,221.333333,96.333333,520.333333,31.928305,1
1264,143.538023,191.636364,87.151515,415.727273,25.085455,1
1265,117.882952,249.472973,123.567568,595.337838,25.618275,1
1266,121.929348,208.73913,93.26087,706.347826,18.719297,1
1267,116.274419,227.222222,97.703704,595.666667,22.365342,1
1268,104,240,107,713,12.723071,1
1269,110.171875,203,84,364,44.815594,1
1270,112.609475,227.469388,97.346939,616.897959,24.711379,1
1271,139.831897,207.62069,94.241379,465.965517,23.98181,1
1272,128.71579,229,113.5,794,23.057898,1
1273,128.219879,202.619048,87.714286,424.666667,16.988325,1
1274,123.028302,229.4,112.4,559.05,28.970459,1
1275,116.250681,230.768116,110.57971,783.434783,18.856771,1
1276,145.323529,228.666667,101.733333,645.066667,15.560063,1
1277,124.017857,205.857143,91.285714,460.357143,21.349855,1
1278,122.712812,219.780822,97.054795,551.136986,32.880068,1
1279,112.223014,255.387097,122.096774,681.725807,16.731996,1
1280,153.454546,259.857143,133.571429,657,22.225193,1
1281,160.447917,260,136,607,14.715827,1
1282,138.467262,211.52381,91.761905,539.666667,31.218853,1
1283,101.729167,209.833333,96.333333,537.833333,18.576232,1
1284,90.613636,227.545455,101.818182,525.727273,17.31669,1
1285,117.686164,205.446429,89.803571,640.196429,27.031061,1
1286,134.041667,230.666667,112,760.666667,27.908581,1
1287,120.96875,206.25,94.8,533.4,32.658039,1
1288,146.388393,210.785714,99.214286,572.785714,27.276363,1
1289,137.2,214.6,98.857143,513.742857,22.260719,1
1290,133.877576,217.269231,101.5,733.653846,21.400382,1
1291,162.5,207,93,690,17.701977,1
1292,127,226.181818,101.909091,599,25.90925,1
1293,126.375767,264.048781,124.02439,714.243902,12.21642,1
1294,144.210227,254.636364,126.090909,622.636364,23.752512,1
1295,118.470468,228.935484,102.290323,657.032258,29.561133,1
1296,140.223684,224.31579,105.631579,559.684211,21.315205,1
1297,93.218391,218.636364,101.818182,739.272727,6.863486,1
1298,132.193182,217.909091,101.090909,653.636364,44.635901,1
1299,118.267857,229.666667,105.142857,690.714286,20.773915,1
1300,117.945355,226.956522,106.130435,611.956522,11.331906,1
1301,137.6,259.75,128.125,692.5,20.303941,1
1302,128.02037,256.676471,121.803922,676.411765,21.061553,1
1303,144.566667,256,120.941177,634.882353,31.963322,1
1304,112.535777,250.611111,114.805556,617.305556,23.729231,1
1305,137.148541,224,102.583333,448.416667,35.727266,1
1306,123.022727,215.818182,97.727273,418,33.884222,1
1307,137.913613,201.833333,90.333333,462.166667,23.075021,1
1308,144.283088,222.823529,102.058824,601.823529,25.148418,1
1309,109.116379,215.37931,101.793103,559.310345,27.658526,1
1310,147.45946,230.714286,108.428571,504.428571,6.966392,1
1311,104.386555,222.066667,100.666667,687.533333,19.881873,1
1312,148.640845,233.222222,106.111111,733.777778,22.710741,1
1313,110.069264,264.103448,123.448276,719.448276,15.937377,1
1314,126.313005,201.714286,90.471429,596.571429,26.085734,1
1315,107.479058,239.5,104.583333,761.833333,14.888416,1
1316,124.4125,218.6,103.4,617.1,14.754321,1
1317,129.229391,201.885714,92.142857,428.6,34.917699,1
1318,153.375,208.5,96.75,499.25,19.868316,1
1319,137.726721,212.935484,95.354839,612.096774,27.75866,1
1320,152.076389,219,99.111111,653.777778,21.110526,1
1321,127.892857,222.857143,104.428571,712.142857,15.106425,1
1322,116.043706,212.777778,95.75,515.666667,19.157788,1
1323,131.331041,232.671875,107.953125,629.8125,18.514115,1
1324,154.905063,263.5,125.1,701.1,14.466859,1
1325,140.58631,192.809524,81.666667,343.333333,20.728676,1
1326,120.639423,206.153846,93.230769,510,18.971171,1
1327,163.8375,229.8,104.6,625.2,17.412639,1
1328,130.979167,221,100,601,19.815819,1
1329,143.36875,221.5,95.8,608.9,29.31399,1
1330,137.60179,212.464286,97.392857,515.5,30.311142,1
1331,116.669323,265.460317,122.888889,773.873016,16.891649,1
1332,162.675,220.6,99.6,566.6,9.792344,1
1333,132.867442,201.5,84.851852,565.833333,23.267102,1
1334,151.531579,200.083333,89.166667,612.75,32.105187,1
1335,124.781818,223.788462,95.019231,657.653846,20.952777,1
1336,133.895833,232,98,678,19.014614,1
1337,134.055556,208.555556,91.444444,492.888889,22.103014,1
1338,131.4975,270.24,125.72,757.28,20.520975,1
1339,132.639216,222.78125,94.59375,671.96875,30.101651,1
1340,117.780528,223.368421,99.026316,614.81579,33.347993,1
1341,125.896414,209.75,90.25,477.25,33.806203,1
1342,152.375,197,83.6,375,15.615377,1
1343,126.75974,221.034483,104.965517,491.172414,17.7917,1
1344,116.396768,229.257143,105.4,518.657143,21.955502,1
1345,121.413158,266.25,122.166667,732.854167,14.129793,1
1346,125.29718,253.310345,116.62069,692.103448,17.149133,1
1347,158.03125,238.75,109.5,637.5,26.042033,1
1348,106.048077,229.076923,103.923077,634.846154,31.555718,1
1349,97.854167,224.333333,93,658.583333,14.570709,1
1350,97.541667,225.444444,97.555556,687.111111,13.089436,1
1351,114.84399,213.897959,96.346939,553.244898,28.905986,1
1352,118.9375,211.4,96,515.6,23.342022,1
1353,136.458333,214,104,436,11.671428,1
1354,157.895833,233,104.666667,519.666667,23.25224,1
1355,138.935691,212.589744,94.384615,595.282051,24.610283,1
1356,142.242188,222.75,99.125,609.875,27.625848,1
1357,113.345238,216.904762,96.238095,539,24.60767,1
1358,137.716912,210.823529,91.882353,397.764706,25.093872,1
1359,134.484561,200.703704,85.592593,291.296296,15.518209,1
1360,132.277946,204.714286,88.666667,344.952381,18.466124,1
1361,126.468599,205.923077,90,358.615385,26.847586,1
1362,165.90625,270,123.5,779,17.378147,1
1363,113.828571,269.454546,123.090909,782.454546,11.948668,1
1364,139.324766,213.740741,96.740741,565.925926,20.423903,1
1365,147.583333,224.333333,101.333333,627.666667,28.674848,1
1366,117.6875,238.583333,115.041667,616.166667,21.658332,1
1367,114.160511,221.477273,96.931818,735.340909,18.523438,1
1368,123.39375,210.05,90.3,419.7,31.75988,1
1369,167,267,123,733,10.307764,1
1370,115.910667,211.87234,95.361702,605.085106,21.614362,1
1371,144.590136,201.783784,93.540541,502.702703,26.431465,1
1372,108.15,190.4,93.2,477.6,21.095971,1
1373,132.158333,217.466667,93.866667,584.866667,17.940147,1
1374,139.6125,211.4,91.3,527.5,26.676769,1
1375,107.931818,269.363636,122.727273,752,20.691756,1
1376,122.820323,248.301075,120.150538,688.139785,22.913345,1
1377,115.455729,214.916667,99,599.875,23.341665,1
1378,136.320652,216.826087,102.869565,474.217391,32.918528,1
1379,154.4375,254,119,737,30.962679,1
1380,121.369231,197.714286,85.204082,455.897959,30.740371,1
1381,144.895833,255.083333,120.583333,639.833333,21.468323,1
1382,135.763819,225.473684,100.210526,726.842105,26.492407,1
1383,123.175,225,99,733.6,22.986953,1
1384,131.102757,206.16,90.08,497.12,35.326274,1
1385,117.05625,201.3,88.8,492,15.665567,1
1386,141.553623,198.409091,89.545455,444,29.20818,1
1387,147.765823,211.8,99.1,439.6,21.434785,1
1388,107.552083,237,111,632.5,19.955506,1
1389,153.569444,196,83,421,13.491653,1
1390,131.020896,231.261905,108.142857,606.761905,26.084863,1
1391,133.787368,212.566667,96.366667,632.166667,34.412675,1
1392,140.817881,204.894737,93.105263,560.052632,16.603741,1
1393,143.105469,213.8125,96.3125,496.8125,23.218729,1
1394,135.941452,221.259259,102.185185,619.481482,23.307982,1
1395,132.94958,201.4,89.6,455.333333,26.985099,1
1396,110.207824,215.615385,99.230769,562.730769,24.653006,1
1397,115.983553,206.473684,90.578947,539.263158,22.657757,1
1398,119.773703,219.457143,95.428571,512.442857,27.003934,1
1399,138.8388,210.955224,94.343284,459.61194,28.087244,1
1400,121.394922,214.764045,97.651685,487.348315,23.331536,1
1401,119.37747,220.40625,101.9375,545.125,19.118846,1
1402,117.440044,252.626087,125.765217,645.130435,22.586862,1
1403,111.112583,230.842105,101.631579,744.947368,19.240352,1
1404,102.924419,226.363636,99.909091,622.818182,14.092962,1
1405,105.055556,203.555556,89.111111,413.888889,49.116641,1
1406,127.007813,206,89.25,444.75,19.406426,1
1407,95.8125,230.625,97.75,564.5,15.825217,1
1408,140.800595,210.666667,89.619048,398.952381,28.27521,1
1409,114.703065,228.909091,102.787879,579.484849,19.233713,1
1410,140.897321,215.071429,98.285714,530.428571,27.087232,1
1411,137.867442,210.333333,91.925926,474.703704,24.203753,1
1412,131.710197,229.057143,101.857143,630.8,19.527563,1
